countyFips,countyId,community,placeGeoid,canonicalKey,operationalKey,multiCounty,governedMemberships,contextStatus,roadwayStatus,roadwayLoader,roadwayFeatureCount,driveTexasRepositoryContract,driveTexasSourceHealthContract,driveTexasLiveRequired,officialRoadwayContract,officialRoadwayLiveRequired,alertsPublicationContract,alertsActiveRowsContract,alertsPresentationContract,showOnMapContract,alertsLiveRequired,railManifestState,railGovernedCount,railRepositoryContract,railLiveRequired,staleOwnershipContract,liveBrowserRequired,riskFlags,overallRepositoryStatus
48209,hays-tx,Buda,4811080,place-4811080,place-4811080,false,48209,PASS,ROADWAY_WITH_DATA,generic,6583,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,53,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48427,starr-tx,Buena Vista,4811102,place-4811102,place-4811102,false,48427,PASS,ROADWAY_WITH_DATA,generic,7753,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,28,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48289,leon-tx,Buffalo,4811116,place-4811116,place-4811116,false,48289,PASS,ROADWAY_WITH_DATA,generic,3884,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,82,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48441,taylor-tx,Buffalo Gap,4811128,place-4811128,place-4811128,false,48441,PASS,ROADWAY_WITH_DATA,generic,5849,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,106,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48303,lubbock-tx,Buffalo Springs Lake,4811155,place-4811155,place-4811155,false,48303,PASS,ROADWAY_WITH_DATA,generic,9343,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,173,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48073,cherokee-tx,Bullard,4811212,place-4811212,place-4811212,true,48073|48423,PASS,ROADWAY_WITH_DATA,generic,4555,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,69,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48091,comal-tx,Bulverde,4811224,place-4811224,place-4811224,false,48091,PASS,ROADWAY_WITH_DATA,generic,6429,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,110,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48241,jasper-tx,Buna,4811236,place-4811236,place-4811236,false,48241,PASS,ROADWAY_EXPECTED_EMPTY,generic,EVIDENCE_NOT_AVAILABLE,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,106,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48201,harris-tx,Bunker Hill Village,4811300,place-4811300,place-4811300,false,48201,PASS,ROADWAY_WITH_DATA,partitioned,470275,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,1159,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48485,wichita-tx,Burkburnett,4811368,place-4811368,place-4811368,false,48485,PASS,ROADWAY_WITH_DATA,generic,5611,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,118,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48005,angelina-tx,Burke,4811380,place-4811380,place-4811380,false,48005,PASS,ROADWAY_WITH_DATA,generic,6135,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,100,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48251,johnson-tx,Burleson,4811428,place-4811428,place-4811428,true,48251|48439,PASS,ROADWAY_WITH_DATA,generic,6125,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,168,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48331,milam-tx,Burlington,4811440,place-4811440,place-4811440,false,48331,PASS,ROADWAY_WITH_DATA,generic,4218,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,109,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48053,burnet-tx,Burnet,4811464,place-4811464,place-4811464,false,48053,PASS,ROADWAY_WITH_DATA,generic,5718,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,63,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48477,washington-tx,Burton,4811536,place-4811536,place-4811536,false,48477,PASS,ROADWAY_EXPECTED_EMPTY,generic,EVIDENCE_NOT_AVAILABLE,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,44,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48375,potter-tx,Bushland,4811572,place-4811572,place-4811572,true,48375|48381,PASS,ROADWAY_WITH_DATA,generic,4898,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,125,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48141,el-paso-tx,Butterfield,4811626,place-4811626,place-4811626,false,48141,PASS,ROADWAY_WITH_DATA,generic,15819,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,198,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48077,clay-tx,Byers,4811644,place-4811644,place-4811644,false,48077,PASS,ROADWAY_WITH_DATA,generic,2256,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,29,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48217,hill-tx,Bynum,4811656,place-4811656,place-4811656,false,48217,PASS,ROADWAY_WITH_DATA,generic,3958,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,45,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48341,moore-tx,Cactus,4811692,place-4811692,place-4811692,false,48341,PASS,ROADWAY_WITH_DATA,generic,3071,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,65,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48231,hunt-tx,Caddo Mills,4811716,place-4811716,place-4811716,false,48231,PASS,ROADWAY_WITH_DATA,generic,7129,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,162,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48051,burleson-tx,Cade Lakes,4811725,place-4811725,place-4811725,false,48051,PASS,ROADWAY_WITH_DATA,generic,3281,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,67,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48051,burleson-tx,Caldwell,4811836,place-4811836,place-4811836,false,48051,PASS,ROADWAY_WITH_DATA,generic,3281,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,67,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
48467,van-zandt-tx,Callender Lake,4811940,place-4811940,place-4811940,false,48467,PASS,ROADWAY_WITH_DATA,generic,3135,PASS,SOURCE_STATUS_ENVELOPE_GOVERNED,LIVE_BROWSER_REQUIRED,GOVERNED_DRIVETEXAS_CONSUMER_PRESENTATION,LIVE_BROWSER_REQUIRED,GOVERNED_ACTIVE_GEOGRAPHIC_DEDUPLICATED_PRESENTATION,ACTIVE_ROWS_ONLY_CLEARED_EXCLUDED,SOURCE_OWNERSHIP_AND_CLASSIFICATION_GOVERNED,GOVERNED_PRESENTATION_RECORD_PUBLICATION,LIVE_BROWSER_REQUIRED,ACTIVE_POSITIVE,29,RAIL_WITH_DATA,LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED,true,DRIVETEXAS_LIVE_BROWSER_REQUIRED|OFFICIAL_ROADWAY_LIVE_BROWSER_REQUIRED|ALERTS_LIVE_BROWSER_REQUIRED|RAIL_LIVE_BROWSER_REQUIRED|SHOW_ON_MAP_LIVE_BROWSER_REQUIRED|STALE_OWNERSHIP_LIVE_BROWSER_REQUIRED,LIVE_BROWSER_REQUIRED
